age,job,marital,education,has_credit,avg_year_balance,house_loan,loan,contact_type,day,month,last_contact_in_sec,num_compaign_contact,num_days_last_contact,num_prev_contact,prev_compaign_outcome,y
50,entrepreneur,married,secondary,0,1011,yes,no,telephone,30,jul,340,2,-1,0,unknown,no
45,blue-collar,single,secondary,0,0,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
36,management,married,tertiary,0,1133,yes,no,cellular,4,aug,293,1,181,2,other,yes
42,technician,married,secondary,0,4945,yes,no,cellular,2,mar,311,2,-1,0,unknown,yes
37,technician,married,secondary,0,712,yes,no,cellular,18,nov,291,2,-1,0,unknown,no
28,services,single,secondary,0,-427,yes,yes,unknown,21,may,965,2,-1,0,unknown,no
56,admin.,married,secondary,0,2146,no,yes,unknown,9,jun,594,1,-1,0,unknown,no
59,admin.,married,secondary,0,92,yes,no,cellular,12,may,139,2,350,1,failure,no
32,unemployed,married,secondary,0,10,yes,no,unknown,6,may,501,4,-1,0,unknown,no
57,retired,married,primary,0,1238,yes,no,cellular,15,jul,274,1,-1,0,unknown,no
49,admin.,single,secondary,0,981,yes,no,telephone,21,nov,10,3,-1,0,unknown,no
56,entrepreneur,married,unknown,0,575,no,no,unknown,20,jun,18,2,-1,0,unknown,no
48,admin.,divorced,unknown,0,-70,no,no,cellular,14,may,243,1,-1,0,unknown,no
27,student,single,tertiary,0,3733,yes,no,cellular,22,may,198,1,98,6,success,yes
31,management,single,tertiary,0,574,yes,no,cellular,16,jul,410,2,-1,0,unknown,no
28,blue-collar,single,secondary,0,43,no,no,unknown,19,may,190,1,-1,0,unknown,no
36,management,married,tertiary,0,428,no,no,unknown,28,may,121,1,-1,0,unknown,no
58,housemaid,married,primary,0,0,yes,no,telephone,9,jul,148,1,-1,0,unknown,no
46,admin.,married,secondary,0,0,yes,yes,cellular,20,apr,239,2,259,2,failure,no
32,management,single,tertiary,0,474,yes,no,cellular,7,aug,90,3,-1,0,unknown,no
39,services,married,secondary,0,-540,no,no,unknown,6,jun,29,1,-1,0,unknown,no
35,self-employed,married,tertiary,0,560,yes,no,cellular,2,apr,58,1,136,1,failure,no
31,management,married,tertiary,0,325,yes,no,cellular,18,jul,1139,2,-1,0,unknown,yes
29,management,single,tertiary,0,437,no,no,cellular,5,aug,504,1,92,1,success,yes
48,blue-collar,married,primary,0,574,no,no,cellular,5,aug,348,1,-1,0,unknown,no
60,retired,married,primary,0,0,no,no,telephone,30,jul,130,3,-1,0,unknown,no
74,retired,married,secondary,0,935,no,no,cellular,26,jan,100,1,104,1,other,no
30,services,married,secondary,0,699,yes,no,unknown,29,may,544,1,-1,0,unknown,no
52,admin.,single,primary,0,0,no,no,unknown,19,may,182,11,-1,0,unknown,no
24,blue-collar,married,secondary,0,-220,yes,no,cellular,2,apr,90,1,-1,0,unknown,no
29,services,married,secondary,0,11417,yes,no,unknown,28,may,272,2,-1,0,unknown,no
33,housemaid,married,primary,0,212,yes,no,cellular,11,jul,260,2,-1,0,unknown,no
34,blue-collar,married,secondary,0,67,yes,yes,unknown,8,may,672,3,-1,0,unknown,no
45,admin.,divorced,secondary,0,0,no,no,cellular,29,oct,264,1,-1,0,unknown,yes
31,blue-collar,married,secondary,0,0,no,yes,telephone,15,jul,275,2,-1,0,unknown,no
45,technician,married,secondary,0,1673,no,no,cellular,23,oct,76,1,-1,0,unknown,no
27,services,married,secondary,0,-1202,yes,no,unknown,4,jun,749,2,-1,0,unknown,no
30,management,single,tertiary,0,4213,no,no,cellular,25,aug,142,4,-1,0,unknown,no
45,blue-collar,married,primary,0,0,no,no,cellular,26,aug,454,2,-1,0,unknown,no
57,blue-collar,married,secondary,0,1521,yes,yes,cellular,18,may,102,2,178,5,failure,no
34,management,married,tertiary,0,1310,no,no,telephone,30,jan,521,3,158,7,other,no
40,admin.,married,secondary,0,0,yes,yes,cellular,17,nov,57,1,-1,0,unknown,no
39,management,married,tertiary,0,399,no,no,cellular,9,apr,504,1,-1,0,unknown,no
46,technician,married,tertiary,0,405,no,no,cellular,11,aug,138,3,-1,0,unknown,no
55,management,divorced,tertiary,0,9756,yes,no,cellular,5,jun,103,2,95,1,other,yes
25,management,single,tertiary,0,2506,no,no,cellular,17,feb,485,1,-1,0,unknown,yes
34,management,married,tertiary,0,697,no,no,cellular,5,aug,166,1,-1,0,unknown,no
37,blue-collar,married,primary,0,403,yes,no,cellular,8,may,318,2,338,1,success,no
64,retired,divorced,tertiary,0,890,no,no,cellular,3,jul,531,3,-1,0,unknown,no
45,technician,divorced,secondary,0,809,yes,no,cellular,13,may,155,2,363,4,failure,no
57,housemaid,married,secondary,0,158,yes,no,telephone,10,jul,73,1,-1,0,unknown,no
21,student,single,unknown,0,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no
58,housemaid,married,secondary,0,2705,no,no,telephone,14,aug,137,1,-1,0,unknown,no
41,blue-collar,single,secondary,0,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes
41,management,married,unknown,0,2457,yes,no,unknown,9,may,285,1,-1,0,unknown,no
58,management,married,tertiary,0,541,yes,no,cellular,8,may,98,1,-1,0,unknown,no
33,management,married,tertiary,0,287,yes,no,cellular,15,may,199,2,274,3,other,no
32,management,married,tertiary,0,273,yes,yes,cellular,18,jul,97,3,-1,0,unknown,no
44,services,divorced,secondary,0,0,yes,no,unknown,4,jun,389,5,-1,0,unknown,no
47,unknown,married,unknown,0,677,no,no,cellular,7,aug,384,1,99,4,success,no
41,self-employed,married,primary,0,340,no,no,unknown,6,jun,37,3,-1,0,unknown,no
54,technician,married,tertiary,0,98,no,no,cellular,8,aug,420,4,-1,0,unknown,no
47,technician,divorced,tertiary,0,477,yes,no,telephone,7,may,973,1,366,1,failure,no
32,management,single,tertiary,0,2629,no,no,cellular,28,aug,77,4,-1,0,unknown,no
59,housemaid,married,tertiary,0,0,no,yes,cellular,29,jul,376,2,-1,0,unknown,no
29,technician,single,tertiary,0,2325,no,no,cellular,2,feb,125,1,-1,0,unknown,yes
48,services,married,secondary,1,-20,no,no,cellular,20,aug,142,2,-1,0,unknown,no
32,technician,single,secondary,0,230,yes,no,cellular,18,may,442,1,266,8,failure,yes
46,management,divorced,secondary,0,-852,no,yes,cellular,29,aug,728,2,-1,0,unknown,no
31,blue-collar,single,primary,0,-280,no,no,unknown,21,may,281,3,-1,0,unknown,no
53,blue-collar,married,secondary,0,25,no,no,cellular,22,aug,528,2,-1,0,unknown,yes
34,technician,single,tertiary,0,9851,yes,no,cellular,20,nov,128,5,-1,0,unknown,no
48,services,single,unknown,0,5095,yes,no,unknown,16,jun,71,1,-1,0,unknown,no
32,technician,married,secondary,0,687,no,no,cellular,20,aug,161,4,-1,0,unknown,no
31,management,married,secondary,0,1368,yes,no,cellular,12,aug,129,4,-1,0,unknown,no
27,blue-collar,single,primary,0,-179,yes,no,cellular,15,may,54,2,-1,0,unknown,no
60,admin.,married,secondary,0,-396,yes,no,cellular,11,may,443,1,350,1,failure,no
34,blue-collar,single,tertiary,0,1011,yes,no,unknown,6,may,136,1,-1,0,unknown,no
52,self-employed,married,secondary,0,9,no,yes,unknown,6,jun,44,1,-1,0,unknown,no
48,blue-collar,married,secondary,0,1159,yes,yes,cellular,15,may,1181,9,-1,0,unknown,no
45,technician,married,primary,0,-322,no,no,unknown,9,jun,225,2,-1,0,unknown,no
54,technician,divorced,secondary,0,1114,yes,no,cellular,30,jan,81,1,-1,0,unknown,no
52,services,married,secondary,0,2072,no,no,cellular,10,jul,224,1,-1,0,unknown,no
47,entrepreneur,married,tertiary,0,459,yes,no,cellular,29,jul,189,4,-1,0,unknown,no
54,unknown,married,secondary,0,1157,no,no,cellular,26,may,98,2,-1,0,unknown,no
34,blue-collar,married,secondary,0,8309,yes,yes,cellular,19,nov,50,1,-1,0,unknown,no
39,technician,single,tertiary,0,1043,no,no,cellular,18,aug,195,10,-1,0,unknown,no
46,technician,married,secondary,0,2098,no,no,cellular,7,aug,110,2,-1,0,unknown,no
26,unemployed,single,secondary,0,461,no,no,cellular,28,jan,214,1,-1,0,unknown,no
37,technician,single,secondary,0,61,yes,no,unknown,19,may,182,8,-1,0,unknown,no
47,blue-collar,married,secondary,0,1203,yes,no,cellular,17,apr,239,2,-1,0,unknown,no
35,technician,married,secondary,0,1067,no,yes,cellular,12,aug,179,6,-1,0,unknown,no
57,unemployed,married,primary,0,0,no,no,unknown,9,jun,540,1,-1,0,unknown,no
34,management,married,tertiary,0,1657,yes,no,cellular,18,may,566,2,356,4,failure,no
47,technician,married,secondary,0,1219,no,no,cellular,18,aug,697,4,-1,0,unknown,yes
27,technician,married,secondary,0,7,yes,no,unknown,15,may,98,2,-1,0,unknown,no
40,blue-collar,married,secondary,0,-839,yes,yes,cellular,16,jul,1018,2,-1,0,unknown,yes
39,technician,married,secondary,0,994,no,no,cellular,5,feb,221,1,241,1,failure,no
36,entrepreneur,married,tertiary,0,6,no,no,telephone,30,oct,246,1,-1,0,unknown,no
42,technician,single,secondary,0,0,no,no,cellular,21,aug,656,2,-1,0,unknown,no
23,blue-collar,single,primary,0,8627,yes,no,unknown,3,jun,281,1,-1,0,unknown,no
34,management,married,tertiary,0,133,yes,no,unknown,8,may,65,1,-1,0,unknown,no
34,blue-collar,married,secondary,0,247,yes,yes,unknown,26,may,193,5,-1,0,unknown,no
49,services,married,secondary,0,1114,no,no,cellular,17,nov,283,1,-1,0,unknown,no
57,blue-collar,married,primary,0,1592,no,yes,unknown,20,jun,78,4,-1,0,unknown,no
59,retired,married,unknown,0,0,no,no,unknown,8,may,425,6,-1,0,unknown,no
57,admin.,married,tertiary,0,46,no,no,cellular,7,aug,238,2,-1,0,unknown,no
34,blue-collar,married,secondary,0,1221,yes,no,cellular,6,may,182,1,90,8,failure,no
61,management,married,secondary,0,985,no,no,cellular,18,aug,998,6,-1,0,unknown,yes
35,blue-collar,divorced,secondary,0,0,yes,no,unknown,8,may,477,1,-1,0,unknown,no
42,management,married,tertiary,0,520,no,no,cellular,4,nov,158,1,-1,0,unknown,no
57,services,married,tertiary,0,10,no,no,telephone,8,jul,320,3,-1,0,unknown,no
42,blue-collar,married,secondary,0,2157,yes,no,cellular,13,may,149,1,364,2,failure,no
53,retired,married,secondary,0,6095,yes,yes,cellular,14,may,410,5,-1,0,unknown,no
63,retired,married,tertiary,0,133,yes,no,cellular,13,feb,104,2,-1,0,unknown,no
47,self-employed,married,secondary,0,1121,no,no,unknown,20,jun,454,6,-1,0,unknown,no
54,services,married,secondary,0,88,yes,no,unknown,13,may,190,1,-1,0,unknown,no
45,admin.,married,secondary,0,0,no,no,cellular,19,aug,145,10,-1,0,unknown,no
28,management,single,tertiary,0,-328,yes,no,telephone,2,feb,318,2,-1,0,unknown,no
58,unemployed,married,secondary,0,610,yes,no,telephone,29,jul,246,2,-1,0,unknown,no
48,management,single,tertiary,0,414,no,no,cellular,21,jul,761,2,-1,0,unknown,no
35,management,divorced,tertiary,0,0,yes,no,telephone,29,oct,171,1,-1,0,unknown,yes
37,self-employed,married,tertiary,0,0,no,no,unknown,6,jun,143,1,-1,0,unknown,no
37,blue-collar,married,secondary,0,685,yes,no,unknown,6,jun,968,1,-1,0,unknown,no
37,management,married,primary,0,22856,no,no,cellular,2,jul,154,1,388,1,failure,no
25,services,single,secondary,0,-352,no,no,cellular,15,jul,246,1,-1,0,unknown,no
58,blue-collar,married,secondary,0,602,yes,no,cellular,13,may,201,1,-1,0,unknown,no
52,management,married,secondary,0,-588,yes,no,cellular,22,jul,81,4,-1,0,unknown,no
19,student,single,secondary,0,302,no,no,cellular,16,jul,205,1,-1,0,unknown,yes
59,blue-collar,married,secondary,0,5314,yes,no,cellular,5,may,200,3,-1,0,unknown,no
41,technician,married,secondary,0,64,yes,yes,unknown,8,may,210,2,-1,0,unknown,no
34,technician,single,tertiary,0,632,no,no,cellular,22,aug,215,10,-1,0,unknown,no
35,technician,single,secondary,0,5731,yes,no,cellular,4,may,164,2,167,4,other,no
41,technician,married,secondary,0,902,no,no,unknown,16,jun,35,6,-1,0,unknown,no
28,blue-collar,single,secondary,0,6307,yes,no,unknown,28,may,615,1,-1,0,unknown,no
53,management,divorced,secondary,0,112,no,yes,cellular,11,aug,246,3,-1,0,unknown,no
35,services,married,secondary,0,0,no,yes,telephone,9,jul,42,1,-1,0,unknown,no
33,admin.,single,tertiary,0,621,no,no,cellular,8,jul,217,1,-1,0,unknown,no
37,technician,single,secondary,0,435,yes,no,unknown,26,may,210,1,-1,0,unknown,no
32,technician,married,secondary,0,782,yes,no,unknown,26,may,116,4,-1,0,unknown,no
32,blue-collar,married,secondary,0,478,yes,no,unknown,3,jun,200,1,-1,0,unknown,no
54,services,married,unknown,0,7864,yes,no,unknown,15,may,145,4,-1,0,unknown,no
44,blue-collar,married,secondary,0,1910,yes,no,unknown,5,jun,41,1,-1,0,unknown,no
36,technician,divorced,tertiary,0,1174,yes,no,cellular,18,nov,192,2,-1,0,unknown,no
56,admin.,married,secondary,0,1270,yes,no,cellular,17,nov,80,2,165,2,other,no
30,management,single,tertiary,0,18,no,no,unknown,20,may,121,11,-1,0,unknown,no
36,blue-collar,married,secondary,0,141,yes,no,unknown,23,may,106,3,-1,0,unknown,no
43,management,married,tertiary,0,2886,no,no,cellular,20,nov,230,1,-1,0,unknown,no
40,technician,married,secondary,0,2715,yes,no,unknown,29,may,125,2,-1,0,unknown,no
32,technician,single,tertiary,0,1100,yes,yes,cellular,11,aug,67,1,-1,0,unknown,no
34,blue-collar,married,secondary,0,516,yes,yes,unknown,2,jun,26,1,-1,0,unknown,no
37,services,married,secondary,0,1,no,no,unknown,15,may,395,2,-1,0,unknown,no
28,admin.,single,secondary,0,775,no,no,cellular,29,jan,603,2,-1,0,unknown,no
35,unknown,married,primary,0,634,no,no,cellular,7,jul,185,2,-1,0,unknown,no
53,blue-collar,single,secondary,0,5715,no,no,cellular,28,jan,287,2,-1,0,unknown,no
60,admin.,married,unknown,0,1088,yes,no,cellular,26,may,149,1,-1,0,unknown,no
40,entrepreneur,married,secondary,0,1532,yes,yes,cellular,18,nov,173,7,-1,0,unknown,no
57,retired,married,primary,0,75,no,no,cellular,28,aug,118,2,-1,0,unknown,no
29,technician,single,secondary,0,103,no,no,unknown,19,may,314,1,-1,0,unknown,no
44,blue-collar,married,primary,0,134,yes,no,cellular,7,may,378,1,-1,0,unknown,no
41,admin.,single,secondary,0,748,no,no,telephone,21,nov,94,7,130,3,other,no
47,technician,married,secondary,0,1990,yes,yes,cellular,25,aug,108,4,-1,0,unknown,no
43,technician,married,tertiary,0,192,no,no,cellular,5,aug,203,2,-1,0,unknown,no
37,technician,single,secondary,0,267,no,no,cellular,13,may,121,1,-1,0,unknown,no
34,technician,single,tertiary,0,586,yes,no,unknown,16,may,489,2,-1,0,unknown,no
30,blue-collar,single,secondary,0,648,yes,yes,unknown,8,may,287,1,-1,0,unknown,no
57,entrepreneur,divorced,secondary,1,25,yes,no,cellular,11,may,652,1,370,4,other,no
26,admin.,single,secondary,0,96,yes,no,cellular,13,may,612,2,348,3,other,no
34,management,married,tertiary,0,1116,yes,no,cellular,25,jul,53,5,-1,0,unknown,no
46,technician,divorced,secondary,0,-90,no,yes,telephone,17,oct,270,1,-1,0,unknown,yes
38,entrepreneur,married,tertiary,0,170,yes,no,cellular,18,may,442,1,-1,0,unknown,yes
37,technician,single,secondary,0,3665,no,no,cellular,12,aug,664,3,-1,0,unknown,yes
28,management,single,tertiary,0,2380,no,no,cellular,14,sep,394,2,-1,0,unknown,no
57,blue-collar,married,primary,0,179,no,no,unknown,9,jun,230,3,-1,0,unknown,no
39,management,married,tertiary,0,763,yes,no,cellular,11,may,877,7,300,2,other,yes
49,services,married,secondary,0,320,no,no,telephone,9,feb,1971,4,-1,0,unknown,yes
38,technician,married,secondary,0,1960,yes,no,cellular,21,aug,161,2,-1,0,unknown,no
27,blue-collar,married,secondary,0,818,yes,no,unknown,3,jun,188,5,-1,0,unknown,no
30,admin.,married,secondary,0,2678,yes,no,cellular,18,may,23,5,-1,0,unknown,no
38,admin.,married,tertiary,0,1980,no,no,cellular,5,aug,176,2,-1,0,unknown,no
36,management,married,tertiary,0,1582,no,no,telephone,3,feb,26,2,197,1,failure,no
38,retired,single,unknown,0,62,no,no,unknown,19,jun,212,1,-1,0,unknown,no
59,housemaid,married,primary,0,235,no,no,cellular,13,aug,119,2,-1,0,unknown,no
37,management,married,tertiary,0,489,yes,no,cellular,7,aug,205,5,-1,0,unknown,no
29,self-employed,married,tertiary,0,3931,yes,no,unknown,3,jun,73,4,-1,0,unknown,no
43,blue-collar,married,secondary,0,699,yes,yes,cellular,20,nov,1258,2,122,2,other,yes
33,technician,married,secondary,0,58,yes,no,telephone,29,aug,57,2,-1,0,unknown,no
54,housemaid,divorced,secondary,0,1327,no,no,unknown,5,jun,115,2,-1,0,unknown,no
55,services,married,secondary,0,557,no,no,unknown,19,jun,58,1,-1,0,unknown,no
32,technician,single,tertiary,0,741,yes,no,cellular,11,aug,238,1,-1,0,unknown,no
48,management,married,primary,0,3230,yes,no,telephone,20,nov,207,3,-1,0,unknown,no
33,management,single,tertiary,0,1439,yes,no,cellular,3,jun,178,2,-1,0,unknown,no
46,admin.,married,secondary,0,120,yes,no,unknown,14,may,20,11,-1,0,unknown,no
44,management,married,tertiary,0,1058,no,no,cellular,11,mar,188,3,-1,0,unknown,yes
47,blue-collar,married,primary,0,881,yes,no,cellular,14,may,143,1,370,2,failure,no
38,technician,married,secondary,0,6728,no,no,cellular,25,nov,232,1,96,4,success,yes
80,retired,married,secondary,0,462,no,no,cellular,7,dec,127,2,-1,0,unknown,no
40,self-employed,married,secondary,0,167,yes,yes,cellular,8,may,380,4,295,1,failure,no
43,entrepreneur,married,tertiary,0,1574,yes,no,cellular,19,nov,167,3,-1,0,unknown,no
32,technician,single,tertiary,0,1625,no,no,cellular,22,may,796,1,109,1,failure,yes
39,management,married,tertiary,0,562,no,no,cellular,13,sep,303,2,-1,0,unknown,no
33,technician,married,secondary,0,9305,yes,no,cellular,17,apr,407,2,-1,0,unknown,no
31,technician,single,secondary,0,35,no,yes,cellular,16,jul,229,1,-1,0,unknown,no
36,management,single,tertiary,0,0,no,no,cellular,11,aug,108,2,-1,0,unknown,no
35,management,single,tertiary,0,2486,yes,no,cellular,25,may,265,1,-1,0,unknown,no
25,services,single,secondary,0,368,no,no,telephone,25,jul,168,1,-1,0,unknown,no
33,management,single,secondary,0,1558,yes,no,cellular,17,apr,97,1,-1,0,unknown,no
23,blue-collar,single,primary,0,8627,yes,no,cellular,15,may,169,1,346,1,failure,no
31,management,single,tertiary,0,2590,no,no,cellular,23,sep,103,2,484,2,other,no
36,management,married,tertiary,0,0,yes,yes,unknown,3,jun,599,3,-1,0,unknown,no
44,technician,single,tertiary,0,900,yes,no,cellular,29,jan,322,2,-1,0,unknown,no
31,management,single,tertiary,0,385,yes,no,unknown,21,may,304,1,-1,0,unknown,no
55,blue-collar,married,primary,0,1649,yes,no,cellular,12,may,52,3,-1,0,unknown,no
51,housemaid,divorced,secondary,0,9228,no,no,cellular,18,jul,655,4,-1,0,unknown,yes
36,admin.,married,secondary,0,0,yes,yes,cellular,9,feb,101,2,-1,0,unknown,no
27,unemployed,single,tertiary,0,1,no,no,cellular,3,feb,65,2,-1,0,unknown,no
40,services,married,secondary,0,771,yes,no,cellular,15,may,173,4,-1,0,unknown,no
49,services,married,secondary,0,280,yes,no,telephone,14,jul,162,3,-1,0,unknown,no
59,retired,married,primary,0,46,no,no,cellular,14,aug,78,2,-1,0,unknown,no
32,management,married,tertiary,0,2431,yes,no,cellular,14,may,646,5,-1,0,unknown,yes
42,retired,single,tertiary,0,308,no,no,cellular,30,jan,114,2,-1,0,unknown,no
35,management,divorced,tertiary,0,160,yes,no,unknown,4,jun,141,6,-1,0,unknown,no
29,blue-collar,single,secondary,0,555,yes,no,cellular,15,may,133,4,-1,0,unknown,no
29,technician,single,secondary,0,778,yes,no,unknown,6,jun,1994,2,-1,0,unknown,no
37,blue-collar,single,secondary,0,48,no,no,cellular,6,may,140,2,-1,0,unknown,no
49,admin.,married,primary,0,169,yes,no,cellular,15,may,82,3,-1,0,unknown,no
51,services,divorced,secondary,0,12,yes,no,cellular,17,nov,150,1,-1,0,unknown,no
61,housemaid,married,primary,0,848,no,no,cellular,27,apr,605,1,187,1,other,no
43,management,married,secondary,0,481,yes,no,telephone,18,nov,164,1,110,2,other,no
42,services,married,tertiary,0,12223,yes,no,cellular,19,nov,36,1,-1,0,unknown,no
24,blue-collar,married,secondary,0,-254,yes,yes,unknown,27,may,290,2,-1,0,unknown,no
46,self-employed,married,tertiary,0,1148,no,no,telephone,29,jul,104,2,-1,0,unknown,no
23,admin.,single,secondary,0,5,no,no,unknown,12,may,413,1,-1,0,unknown,no
26,services,single,secondary,0,50,yes,no,cellular,12,aug,153,1,-1,0,unknown,no
43,blue-collar,divorced,primary,0,92,yes,no,unknown,15,may,237,2,-1,0,unknown,no
35,technician,single,tertiary,0,470,yes,no,cellular,25,jul,743,13,-1,0,unknown,yes
38,technician,married,secondary,0,0,no,no,cellular,28,aug,82,4,-1,0,unknown,no
56,unemployed,divorced,primary,0,109,no,no,cellular,15,jul,924,4,-1,0,unknown,no
31,services,married,secondary,0,440,yes,no,unknown,17,jun,117,3,-1,0,unknown,no
32,management,single,tertiary,0,0,no,no,cellular,5,feb,550,4,-1,0,unknown,yes
28,services,single,secondary,0,2685,no,yes,unknown,24,aug,5,1,-1,0,unknown,no
26,admin.,divorced,secondary,1,-3,yes,no,unknown,13,may,181,5,-1,0,unknown,no
49,management,married,tertiary,0,7007,no,no,cellular,17,nov,325,2,-1,0,unknown,no
33,admin.,married,secondary,0,220,yes,no,unknown,27,may,345,1,-1,0,unknown,no
80,retired,married,primary,0,1548,no,no,cellular,6,aug,331,2,-1,0,unknown,no
40,blue-collar,married,secondary,0,326,yes,yes,cellular,7,jul,112,1,-1,0,unknown,no
